track_name,artist_name,genre,track_popularity,predicted_popularity,artist_popularity,artist_followers,residual
Secrets,P!nk,Pop,49.0,54.63339215847117,80.0,18395396.0,-5.6333921584711675
Loser (Glee Cast Version),Glee Cast,Pop,29.0,44.153436356884484,71.0,1540044.0,-15.153436356884484
On the Way Home,John Mayer,Rock,44.0,52.967241353022104,78.0,6275040.0,-8.967241353022104
Lady Is a Tramp (Glee Cast Version),Glee Cast,Pop,28.0,43.507281807284826,71.0,1540044.0,-15.507281807284826
One Thing At A Time,Morgan Wallen,Country,69.0,62.892278016225895,90.0,14645780.0,6.1077219837741055
Labios Compartidos,Maná,Rock y Alternativo,79.0,49.96998135583035,81.0,13997907.0,29.03001864416965
No Surrender,Bruce Springsteen,Rock,55.0,53.11925013570478,80.0,7497983.0,1.8807498642952183
Check On It (feat. Bun B & Slim Thug),Beyoncé,Pop,65.0,61.53703604806116,86.0,41847546.0,3.462963951938839
Iz U Down (feat. Tyga),Kid Ink,Hip-Hop/Rap,41.0,48.744946913623686,69.0,2981731.0,-7.744946913623686
End of Time,Beyoncé,Pop,62.0,56.74457055907596,86.0,41847546.0,5.25542944092404
Time of Dying,Three Days Grace,Hard Rock,73.0,58.856270314368324,80.0,7549268.0,14.143729685631676
Oh Girl,The Chi-Lites,R&B/Soul,52.0,36.70754858457225,47.0,636847.0,15.292451415427749
Born Country,Alabama,Country,44.0,43.778850179264126,67.0,1697202.0,0.22114982073587441
You Make Me Feel So Young,Michael Bublé,Pop,49.0,54.65067155643212,87.0,7037780.0,-5.650671556432123
Time for That,Kevin Gates,Hip-Hop/Rap,68.0,48.83836987962028,76.0,6962577.0,19.16163012037972
Hazy Shade of Winter,The Bangles,Pop,42.0,43.38959744707593,64.0,1740720.0,-1.3895974470759285
Free Your Mind,En Vogue,R&B/Soul,58.0,30.477035715247865,58.0,1494606.0,27.522964284752135
Bet I (feat. T.I. & Playboy Tre),B.o.B,Hip-Hop/Rap,34.0,44.66893484022202,77.0,2373440.0,-10.668934840222022
With You I Am,Cody Johnson,Country,70.0,49.684907181792774,78.0,2089607.0,20.315092818207226
Some of It,Eric Church,Country,57.0,47.81078965016338,73.0,4182760.0,9.189210349836621
Heartbreak Warfare,John Mayer,Rock,64.0,52.69516857532667,78.0,6275040.0,11.304831424673331
"Landslide (Live with the Melbourne Symphony, 2006)",Stevie Nicks,Rock,32.0,49.83114037297321,68.0,2228274.0,-17.83114037297321
I Forgive You,Kelly Clarkson,Pop,34.0,50.4143404931344,82.0,11037647.0,-16.414340493134397
If 6 Was 9,The Jimi Hendrix Experience,Rock,50.0,50.80919268576193,69.0,7475866.0,-0.8091926857619285
Last Friday Night (T.G.I.F.),Katy Perry,Pop,79.0,48.26717620368662,86.0,39197564.0,30.732823796313383
It’s Up to You Now,The Black Keys,Alternative,40.0,47.57635592178466,70.0,4163442.0,-7.5763559217846606
We Will Rock You,Queen,Rock,52.0,60.23315123026685,86.0,56001883.0,-8.233151230266849
For Now,P!nk,Pop,43.0,54.70972612012933,80.0,18395396.0,-11.709726120129332
Bartier Cardi (feat. 21 Savage),Cardi B,Hip-Hop/Rap,62.0,40.78988302517949,82.0,26331663.0,21.210116974820508
Juice,Lizzo,Pop,36.0,49.407688366208625,69.0,5745789.0,-13.407688366208625
My Name Is Human,Highly Suspect,Rock,67.0,28.594410883551195,61.0,689620.0,38.40558911644881
Alone,Kelly Clarkson,Pop,29.0,50.372945520731626,82.0,11037647.0,-21.372945520731626
Better Life,P!nk,Pop,42.0,54.51343702332492,80.0,18395396.0,-12.513437023324919
Can't Smile Without You,Barry Manilow,Easy Listening,63.0,43.86939883428497,64.0,1819337.0,19.130601165715028
The Long Way,Brett Eldredge,Country,52.0,41.0978644647191,70.0,1500517.0,10.902135535280898
The Long Way,Brett Eldredge,Country,52.0,41.0978644647191,70.0,1500517.0,10.902135535280898
The Sun Will Rise,Kelly Clarkson,Pop,27.0,50.773661716085606,82.0,11037647.0,-23.773661716085606
The Sun Will Rise,Kelly Clarkson,Pop,27.0,50.773661716085606,82.0,11037647.0,-23.773661716085606
Selfish,Justin Timberlake,Pop,63.0,56.564457055716936,84.0,16203737.0,6.435542944283064
Selfish,Justin Timberlake,Pop,63.0,56.564457055716936,84.0,16203737.0,6.435542944283064
VICTIMIZED,LINKIN PARK,Hard Rock,53.0,57.68087899173234,91.0,32860006.0,-4.680878991732342
VICTIMIZED,LINKIN PARK,Hard Rock,53.0,57.68087899173234,91.0,32860006.0,-4.680878991732342
21st Century Breakdown,Green Day,Alternative,55.0,54.44031203645344,82.0,17741073.0,0.5596879635465584
21st Century Breakdown,Green Day,Alternative,55.0,54.44031203645344,82.0,17741073.0,0.5596879635465584
UNTIL IT BREAKS,LINKIN PARK,Hard Rock,50.0,59.12857755750287,91.0,32860006.0,-9.128577557502872
UNTIL IT BREAKS,LINKIN PARK,Hard Rock,50.0,59.12857755750287,91.0,32860006.0,-9.128577557502872
Memories,Elvis Presley,Rock,40.0,49.65798313949558,82.0,11228237.0,-9.657983139495578
Memories,Elvis Presley,Rock,40.0,49.65798313949558,82.0,11228237.0,-9.657983139495578
Cheerleader,Pentatonix,Pop,51.0,52.084956340920634,79.0,4048961.0,-1.084956340920634
Cheerleader,Pentatonix,Pop,51.0,52.084956340920634,79.0,4048961.0,-1.084956340920634
My Eyes,The Lumineers,Alternative,55.0,58.76412251154685,78.0,5983656.0,-3.7641225115468515
My Eyes,The Lumineers,Alternative,55.0,58.76412251154685,78.0,5983656.0,-3.7641225115468515
Where I Come from,Alan Jackson,Country,55.0,49.952301948126944,75.0,3477025.0,5.047698051873056
Where I Come from,Alan Jackson,Country,55.0,49.952301948126944,75.0,3477025.0,5.047698051873056
No Longer Slaves,"Bethel Music, Jonathan David Helser & Melissa Helser",Christian,68.0,54.643792125938674,74.0,2281399.0,13.356207874061326
No Longer Slaves,"Bethel Music, Jonathan David Helser & Melissa Helser",Christian,68.0,54.643792125938674,74.0,2281399.0,13.356207874061326
Love Me Tender,Elvis Presley,Rock,48.0,46.46394454293255,82.0,11228237.0,1.536055457067448
Love Me Tender,Elvis Presley,Rock,48.0,46.46394454293255,82.0,11228237.0,1.536055457067448
The Space Between,Dave Matthews Band,Rock,46.0,43.17269756520661,64.0,2136172.0,2.8273024347933884
The Space Between,Dave Matthews Band,Rock,46.0,43.17269756520661,64.0,2136172.0,2.8273024347933884
Like a Prayer,Madonna,Pop,51.0,56.52427322188545,82.0,8982876.0,-5.524273221885451
Like a Prayer,Madonna,Pop,51.0,56.52427322188545,82.0,8982876.0,-5.524273221885451
If I Can't Have You,Shawn Mendes,Pop,2.0,47.816974426186654,84.0,46142558.0,-45.816974426186654
Do You Know Me,John Mayer,Rock,44.0,52.48160783196001,78.0,6275040.0,-8.481607831960012
Fix You,Coldplay,Alternative,5.0,61.40939086921829,91.0,62142753.0,-56.40939086921829
Young Turks,Rod Stewart,Rock,66.0,55.650165972512475,76.0,5668815.0,10.349834027487525
PrimeTime (feat. Miguel),Janelle Monáe,R&B/Soul,49.0,46.793665168187715,68.0,1505154.0,2.206334831812285
Breath,Pearl Jam,Alternative,71.0,59.53217577246202,78.0,10120732.0,11.467824227537982
All Shook Up,Elvis Presley,Rock,61.0,46.38737757225218,82.0,11228237.0,14.612622427747823
You Get My Love,P!nk,Pop,39.0,55.88325565446138,80.0,18395396.0,-16.88325565446138
Done For Me (feat. Kehlani),Charlie Puth,Pop,70.0,55.293688960099125,82.0,25728999.0,14.706311039900875
Jocelyn Flores,XXXTENTACION,Hip-Hop/Rap,79.0,61.83924725796221,86.0,52547955.0,17.160752742037793
IFHY (feat. Pharrell Williams),"Tyler, The Creator",Rap,76.0,56.22719406252737,88.0,25492387.0,19.772805937472633
Housewife's Prayer,Pistol Annies,Country,35.0,41.48692066330812,52.0,642362.0,-6.486920663308119
These Eyes,The Guess Who,Rock,59.0,32.15215236922619,54.0,830561.0,26.847847630773813
Star of the Show (feat. Chevy Woods),Wiz Khalifa,Hip-Hop/Rap,42.0,54.04026363670582,84.0,12254440.0,-12.040263636705816
Immortality,Pearl Jam,Alternative,54.0,57.16007323831115,78.0,10120732.0,-3.160073238311149
I Am Mine,Pearl Jam,Alternative,60.0,52.79501808895224,78.0,10120732.0,7.20498191104776
If You See Kay,The Script,Pop,36.0,44.36430216512215,78.0,8932663.0,-8.364302165122147
Hiphopopotamus Vs. Rhymenoceros,Flight of the Conchords,Alternative,47.0,32.757592949623266,46.0,385188.0,14.242407050376734
This Means War,Nickelback,Rock,56.0,54.13108135544003,80.0,8033061.0,1.8689186445599688
Gun Song,The Lumineers,Alternative,54.0,58.76346701900507,78.0,5983656.0,-4.76346701900507
Back On the Chain Gang,Pretenders,Rock,65.0,48.24918303320075,66.0,1708721.0,16.75081696679925
Awake and Alive,Skillet,Hard Rock,61.0,54.71066187984581,77.0,6055494.0,6.289338120154191
On the Brightside,Never Shout Never,Pop,44.0,34.78611731010892,51.0,584984.0,9.21388268989108
In the Light,The Lumineers,Alternative,55.0,58.952953834715515,78.0,5983656.0,-3.9529538347155153
Morning Light (feat. Alicia Keys),Justin Timberlake,Pop,50.0,58.07437568512792,84.0,16203737.0,-8.074375685127919
Moth's Wings,Passion Pit,Alternative,46.0,49.07847885945024,62.0,1280468.0,-3.078478859450243
Slave Master,Future,Hip-Hop/Rap,55.0,55.28882159827088,91.0,23371216.0,-0.2888215982708786
Blood On the Money,Future,Hip-Hop/Rap,56.0,56.308916406690535,91.0,23371216.0,-0.30891640669053544
(Nothing But) Flowers,Talking Heads,Alternative,37.0,50.9913813473567,71.0,2923716.0,-13.9913813473567
Long Way from Home,The Lumineers,Alternative,62.0,57.96862665706635,78.0,5983656.0,4.031373342933648
Whenever You Remember,Carrie Underwood,Pop,35.0,45.674573797549634,72.0,6160672.0,-10.674573797549634
Baby It's Cold Outside (Duet with Michael Bublé),Idina Menzel,Pop,81.0,42.844720649956244,74.0,590252.0,38.155279350043756
Who's Lovin' You,Michael Bublé,Pop,46.0,54.531025615881056,87.0,7037780.0,-8.531025615881056
Here Comes the Rain Again,Eurythmics,Pop,71.0,51.5945383060453,71.0,2401838.0,19.4054616939547
I Cry,Flo Rida,Hip-Hop/Rap,72.0,56.37530846276187,82.0,9113949.0,15.624691537238128
I Heard the Bells on Christmas Day,Casting Crowns,Holiday,59.0,48.0544234063482,66.0,2410920.0,10.9455765936518
ATLiens,Outkast,Hip-Hop/Rap,70.0,51.22475432667327,76.0,3548957.0,18.77524567332673
Wildfire (feat. Frank Ocean),John Mayer,Rock,57.0,51.12031072595445,78.0,6275040.0,5.879689274045553
Dancing Crazy,Miranda Cosgrove,Pop,33.0,38.20572215859054,46.0,1217286.0,-5.2057221585905396
Amen (feat. Drake),Meek Mill,Hip-Hop/Rap,52.0,49.955074919559905,75.0,8346220.0,2.0449250804400947
Forever My Friend,Ray LaMontagne,Rock,44.0,49.8607440376136,65.0,1109397.0,-5.8607440376136
Hollow Moon (Bad Wolf),AWOLNATION,Alternative,47.0,46.171059469186865,62.0,2066588.0,0.828940530813135
Jonestown (Interlude),Post Malone,Hip-Hop/Rap,51.0,56.1659289707948,88.0,48106454.0,-5.165928970794802
Animal,Pearl Jam,Alternative,59.0,57.095059273283155,78.0,10120732.0,1.9049407267168448
Honey,Mariah Carey,Pop,54.0,59.676976718579745,86.0,12343464.0,-5.676976718579745
Bejeweled,Taylor Swift,Pop,74.0,69.47511635440299,100.0,149973500.0,4.524883645597015
Man of the Hour,Pearl Jam,Alternative,51.0,52.26866654695822,78.0,10120732.0,-1.2686665469582223
Move,Little Mix,Pop,55.0,42.45591843756867,74.0,12336236.0,12.54408156243133
Bombs Away (feat. Morgan Freeman),B.o.B,Hip-Hop/Rap,37.0,48.919958453507924,77.0,2373440.0,-11.919958453507924
Rooster,Alice In Chains,Hard Rock,76.0,60.96020053483541,77.0,6468790.0,15.039799465164592
I Can't Do It Alone,3OH!3,Alternative,42.0,52.02101654139786,64.0,1087170.0,-10.021016541397863
Lovelier Than You,B.o.B,Hip-Hop/Rap,43.0,44.26378583380451,77.0,2373440.0,-1.263785833804512
Top Floor,Wiz Khalifa,Hip-Hop/Rap,24.0,53.25218845250964,84.0,12254440.0,-29.252188452509643
She Never Lets It Go to Her Heart,Tim McGraw,Country,49.0,47.542645859480814,71.0,5117638.0,1.457354140519186
She Used to Be Mine,Sara Bareilles,Pop,63.0,46.11988266894158,65.0,2002784.0,16.880117331058422
You Love Me,Kelly Clarkson,Pop,31.0,51.15409474599574,82.0,11037647.0,-20.154094745995742
Hypnotize,System Of A Down,Hard Rock,74.0,60.6150682289873,83.0,14552071.0,13.384931771012702
Immortalized,Disturbed,Hard Rock,55.0,55.63940908192618,76.0,7782602.0,-0.639409081926182
The Scientist,Coldplay,Alternative,89.0,55.724919031317164,91.0,62142753.0,33.275080968682836
You Proof,Morgan Wallen,Country,76.0,62.27357737555783,90.0,14645780.0,13.726422624442172
Halfway There,Big Time Rush,Pop,46.0,47.09028710711584,67.0,2677813.0,-1.0902871071158415
Sleigh Ride,The Ronettes,Christmas: Classic,79.0,57.43131523955558,77.0,478556.0,21.56868476044442
I Serve the Base,Future,Hip-Hop/Rap,70.0,55.17932960822555,91.0,23371216.0,14.82067039177445
Phonography,Britney Spears,Pop,45.0,54.09895496036844,84.0,18332608.0,-9.098954960368438
Polo & Shell Tops,Meek Mill,Hip-Hop/Rap,14.0,50.62343383219942,75.0,8346220.0,-36.62343383219942
Rock Me In,Britney Spears,Pop,41.0,53.89941313642272,84.0,18332608.0,-12.899413136422723
Oh Daddy,Fleetwood Mac,Rock,57.0,59.61658757956709,86.0,14472915.0,-2.6165875795670885
Mmm Papi,Britney Spears,Pop,41.0,53.9584569363184,84.0,18332608.0,-12.958456936318399
Suffragette City,David Bowie,Rock,61.0,58.36226120865145,81.0,12007909.0,2.6377387913485535
Dixie On My Mind,"Hank Williams, Jr.",Country,49.0,45.49343509417039,69.0,1946420.0,3.506564905829613
Legends,Kelsea Ballerini,Country,30.0,49.97062752765147,71.0,1366560.0,-19.970627527651473
Cut It (feat. Young Dolph),O.T. Genasis,Hip-Hop/Rap,60.0,37.138475229064646,54.0,1117772.0,22.861524770935354
Show Me the Money,Petey Pablo,Soundtrack,57.0,53.631356355042975,65.0,664478.0,3.368643644957025
Life In the Fast Lane,Eagles,Rock,72.0,57.34852061180077,80.0,12392981.0,14.651479388199228
Thunderstruck,AC/DC,Hard Rock,87.0,63.08239907580886,83.0,32991368.0,23.91760092419114
Strange Magic,Electric Light Orchestra,Rock,57.0,41.77410157505048,74.0,4541389.0,15.22589842494952
Partition,Beyoncé,Pop,72.0,57.822533083207624,86.0,41847546.0,14.177466916792376
The War Is Over,Kelly Clarkson,Pop,28.0,51.06455199123146,82.0,11037647.0,-23.06455199123146
Please Come Home for Christmas (Bells Will Be Ringing),Kelly Clarkson,Holiday,45.0,49.42428490506405,82.0,11037647.0,-4.424284905064049
The Way You Love Me,Faith Hill,Country,61.0,35.43010907617416,67.0,1977543.0,25.569890923825838
It Ain't All Flowers,Sturgill Simpson,Country,42.0,51.548928867549485,65.0,1031743.0,-9.548928867549485
Until It's Gone,LINKIN PARK,Hard Rock,38.0,59.718105355339425,91.0,32860006.0,-21.718105355339425
Taxi Cab,Vampire Weekend,Alternative,36.0,46.12237172873632,63.0,2045890.0,-10.122371728736319
Chlorine,twenty one pilots,Alternative,77.0,56.94297921311138,85.0,26020787.0,20.05702078688862
Giant,Vampire Weekend,Alternative,29.0,45.29786105344407,63.0,2045890.0,-16.297861053444073
M'$ (feat. Lil Wayne),A$AP Rocky,Hip-Hop/Rap,58.0,60.71299833946987,86.0,17810914.0,-2.71299833946987
Beach Town,Chase Rice,Country,28.0,36.79200298773386,57.0,1271372.0,-8.79200298773386
Breaking Your Own Heart,Kelly Clarkson,Pop,28.0,50.96230752249716,82.0,11037647.0,-22.962307522497163
California English,Vampire Weekend,Alternative,33.0,45.065012787705506,63.0,2045890.0,-12.065012787705506
Boulevard of Broken Dreams,Green Day,Alternative,73.0,52.61477547579302,82.0,17741073.0,20.385224524206983
How Come,Ray LaMontagne,Rock,51.0,48.93976464862502,65.0,1109397.0,2.0602353513749776
Love Lost,The Temper Trap,Alternative,79.0,60.826681452426996,84.0,12405280.0,18.173318547573004
Talking In Your Sleep,The Romantics,Pop,74.0,46.22011664753111,59.0,471205.0,27.779883352468893
Wouldn't It Be Nice,The Beach Boys,Rock,48.0,47.82854395659498,76.0,5171781.0,0.17145604340502274
You're No One 'Til Someone Lets You Down,John Mayer,Rock,42.0,52.111217564589055,78.0,6275040.0,-10.111217564589055
Burning Bright,Shinedown,Hard Rock,26.0,51.20462180156512,73.0,4618633.0,-25.204621801565118
Patience,The Lumineers,Alternative,53.0,57.28556632517731,78.0,5983656.0,-4.285566325177307
Kiss Me,Ed Sheeran,Singer/Songwriter,43.0,50.385716999893624,90.0,124370422.0,-7.385716999893624
The Promise,Tracy Chapman,Singer/Songwriter,65.0,59.691320120868355,73.0,2113204.0,5.308679879131645
Arch & Point,Miguel,R&B/Soul,34.0,49.44633351112997,81.0,6319490.0,-15.446333511129971
By Myself,LINKIN PARK,Hard Rock,70.0,51.58217469342217,91.0,32860006.0,18.417825306577832
Put It On Ya (feat. Chris J),Plies,Hip-Hop/Rap,22.0,50.647874282140414,65.0,2037824.0,-28.647874282140414
Put It On Ya (feat. Chris J),Plies,Hip-Hop/Rap,22.0,50.647874282140414,65.0,2037824.0,-28.647874282140414
Can't Stop,Red Hot Chili Peppers,Alternative,20.0,57.493467792840356,86.0,23725907.0,-37.493467792840356
Can't Stop,Red Hot Chili Peppers,Alternative,20.0,57.493467792840356,86.0,23725907.0,-37.493467792840356
Manic Depression,The Jimi Hendrix Experience,Rock,49.0,49.16685020505162,69.0,7475866.0,-0.16685020505161674
Manic Depression,The Jimi Hendrix Experience,Rock,49.0,49.16685020505162,69.0,7475866.0,-0.16685020505161674
Bad Example,Pistol Annies,Country,32.0,41.531444685014115,52.0,642362.0,-9.531444685014115
Bad Example,Pistol Annies,Country,32.0,41.531444685014115,52.0,642362.0,-9.531444685014115
Psycho,System Of A Down,Hard Rock,64.0,64.26395019603643,83.0,14552071.0,-0.26395019603643277
Psycho,System Of A Down,Hard Rock,64.0,64.26395019603643,83.0,14552071.0,-0.26395019603643277
Just Let Go,Sturgill Simpson,Country,52.0,48.435549546406136,65.0,1031743.0,3.5644504535938637
Just Let Go,Sturgill Simpson,Country,52.0,48.435549546406136,65.0,1031743.0,3.5644504535938637
I Won (feat. Kanye West),Future,Hip-Hop/Rap,58.0,57.54677305094441,91.0,23371216.0,0.45322694905559047
I Won (feat. Kanye West),Future,Hip-Hop/Rap,58.0,57.54677305094441,91.0,23371216.0,0.45322694905559047
Ol' Red,Blake Shelton,Country,67.0,35.4186662997494,76.0,7554646.0,31.581333700250603
Ol' Red,Blake Shelton,Country,67.0,35.4186662997494,76.0,7554646.0,31.581333700250603
My Blood,twenty one pilots,Alternative,70.0,55.313716058985925,85.0,26020787.0,14.686283941014075
My Blood,twenty one pilots,Alternative,70.0,55.313716058985925,85.0,26020787.0,14.686283941014075
Get Up,Cole Swindell,Country,27.0,39.44296107457686,65.0,2601126.0,-12.442961074576857
Get Up,Cole Swindell,Country,27.0,39.44296107457686,65.0,2601126.0,-12.442961074576857
Wait for Me,Theory of a Deadman,Rock,41.0,41.455974872931975,64.0,2312979.0,-0.45597487293197503
Wait for Me,Theory of a Deadman,Rock,41.0,41.455974872931975,64.0,2312979.0,-0.45597487293197503
Point of Know Return,Kansas,Rock,49.0,54.67699258770426,66.0,2013123.0,-5.676992587704262
Point of Know Return,Kansas,Rock,49.0,54.67699258770426,66.0,2013123.0,-5.676992587704262
Vigilante Shit,Taylor Swift,Pop,62.0,69.1119363829039,100.0,149973500.0,-7.111936382903906
Vigilante Shit,Taylor Swift,Pop,62.0,69.1119363829039,100.0,149973500.0,-7.111936382903906
White Christmas,Kelly Clarkson,Holiday,45.0,49.216704021643636,82.0,11037647.0,-4.216704021643636
White Christmas,Kelly Clarkson,Holiday,45.0,49.216704021643636,82.0,11037647.0,-4.216704021643636
Christmas Canon Rock,Trans-Siberian Orchestra,Holiday,60.0,51.71207906581914,69.0,412885.0,8.28792093418086
Christmas Canon Rock,Trans-Siberian Orchestra,Holiday,60.0,51.71207906581914,69.0,412885.0,8.28792093418086
Don't Stop the Party (feat. TJR),Pitbull,Pop,70.0,57.55193791431429,87.0,12268125.0,12.448062085685713
Don't Stop the Party (feat. TJR),Pitbull,Pop,70.0,57.55193791431429,87.0,12268125.0,12.448062085685713
Forgotten,LINKIN PARK,Hard Rock,52.0,51.639994082720925,91.0,32860006.0,0.36000591727907505
Forgotten,LINKIN PARK,Hard Rock,52.0,51.639994082720925,91.0,32860006.0,0.36000591727907505
Here's a Quarter (Call Someone Who Cares),Travis Tritt,Country,65.0,42.745502371384816,66.0,1656665.0,22.254497628615184
Here's a Quarter (Call Someone Who Cares),Travis Tritt,Country,65.0,42.745502371384816,66.0,1656665.0,22.254497628615184
That Green Gentleman (Things Have Changed),Panic! At the Disco,Alternative,49.0,52.329521461349024,78.0,12834379.0,-3.3295214613490245
Don't Be a Girl About It,Kelly Clarkson,Pop,26.0,50.694173969556594,82.0,11037647.0,-24.694173969556594
Standing In Front of You,Kelly Clarkson,Pop,28.0,51.092750538311925,82.0,11037647.0,-23.092750538311925
Silverado for Sale,Morgan Wallen,Country,66.0,63.713587751326024,90.0,14645780.0,2.286412248673976
Starts with Goodbye,Carrie Underwood,Pop,39.0,45.90800334912714,72.0,6160672.0,-6.908003349127142
Big Time Rush,Big Time Rush,Pop,54.0,46.90164130070429,67.0,2677813.0,7.098358699295709
I'll Name the Dogs,Blake Shelton,Country,41.0,45.98366075165981,76.0,7554646.0,-4.983660751659812
Bet You Still Think About Me,Blake Shelton,Country,35.0,45.652790708253185,76.0,7554646.0,-10.652790708253185
I'm Alright,Jo Dee Messina,Country,60.0,44.619015909753166,58.0,860899.0,15.380984090246834
865,Morgan Wallen,Country,71.0,63.29011483376676,90.0,14645780.0,7.709885166233242
Bigger Than The Whole Sky,Taylor Swift,Pop,65.0,69.77611110891934,100.0,149973500.0,-4.776111108919338
Violent Pornography,System Of A Down,Hard Rock,72.0,61.27765055416451,83.0,14552071.0,10.72234944583549
You Belong With Me (Taylor’s Version),Taylor Swift,Country,82.0,69.49064563928476,100.0,149973500.0,12.509354360715236
8TEEN,Khalid,R&B/Soul,8.0,55.18416538418425,83.0,17083801.0,-47.18416538418425
Drip Drop (feat. Yazz & Serayah),Empire Cast,Pop,35.0,38.387298809573345,53.0,550550.0,-3.3872988095733447
Forty Hour Week (For a Livin'),Alabama,Country,44.0,43.086037876191845,67.0,1697202.0,0.9139621238081546
Can't Help But Wait,Trey Songz,Soundtrack,4.0,39.229501798547915,72.0,7803946.0,-35.229501798547915
September,"Earth, Wind & Fire",Rock,49.0,48.2055548351375,76.0,5225735.0,0.7944451648625019
Love You 'Till the End,The Pogues,Soundtrack,54.0,52.23891932681747,69.0,677116.0,1.7610806731825335
There's No Way,Alabama,Country,40.0,45.42716264215333,67.0,1697202.0,-5.427162642153327
Tonight the Heartache's on Me,The Chicks,Country,38.0,45.52975578873478,67.0,1571638.0,-7.529755788734782
Dear Theodosia (feat. Ben Folds),Regina Spektor,Alternative,45.0,42.28341750970731,61.0,1451058.0,2.716582490292687
To Be Loved,Michael Bublé,Pop,50.0,55.08969077823708,87.0,7037780.0,-5.0896907782370775
Ziggy Stardust,David Bowie,Rock,38.0,58.185327693505336,81.0,12007909.0,-20.185327693505336
Lemon Drop,Pistol Annies,Country,34.0,41.41435887571115,52.0,642362.0,-7.414358875711152
Save Your Tears,The Weeknd,R&B/Soul,85.0,64.9414226755095,96.0,117116492.0,20.0585773244905
In God We Trust,Meek Mill,Hip-Hop/Rap,41.0,51.4997284182925,75.0,8346220.0,-10.499728418292499
Shot In the Dark,Ozzy Osbourne,Metal,70.0,55.92504483696847,76.0,7916677.0,14.074955163031532
House On Fire,Sia,Pop,49.0,58.80058899646577,88.0,30874295.0,-9.80058899646577
Look Up Child,Lauren Daigle,Christian,63.0,42.596640848273246,72.0,3193195.0,20.403359151726754
Burn,Andra Day,R&B/Soul,33.0,29.90598048424515,58.0,476983.0,3.0940195157548516
Look Around,Red Hot Chili Peppers,Alternative,58.0,53.65615309859006,86.0,23725907.0,4.34384690140994
Let Me Down,Kelly Clarkson,Pop,28.0,50.661201457926545,82.0,11037647.0,-22.661201457926545
Use Me,Miguel,R&B/Soul,33.0,50.473354278481665,81.0,6319490.0,-17.473354278481665
Dig,Incubus,Rock,63.0,55.24059155480384,71.0,3712396.0,7.759408445196158
Holy Water,Big & Rich,Country,43.0,28.94795716869298,58.0,1264574.0,14.05204283130702
W.D.Y.W.F.M?,The Neighbourhood,Alternative,67.0,59.93641056693232,86.0,22326971.0,7.063589433067683
Rich & Famous (feat. Louie V),Meek Mill,Hip-Hop/Rap,34.0,51.22583147809777,75.0,8346220.0,-17.225831478097767
Human Nature,Michael Jackson,Soundtrack,75.0,62.27054808048313,87.0,38912920.0,12.729451919516869
Feathered Indians,Tyler Childers,Country,80.0,57.18913156771773,77.0,3252525.0,22.81086843228227
Lean On Me,Bill Withers,Rock,74.0,58.57916476488532,74.0,2066394.0,15.42083523511468
Guilty All the Same (feat. Rakim),LINKIN PARK,Hard Rock,58.0,61.926451959564886,91.0,32860006.0,-3.9264519595648864
Lying from You,LINKIN PARK,Hard Rock,77.0,56.53555309374822,91.0,32860006.0,20.46444690625178
Voices,Sturgill Simpson,Country,48.0,48.621387865893446,65.0,1031743.0,-0.6213878658934462
Born to Fly,Sara Evans,Country,53.0,41.90771692178456,55.0,1204571.0,11.092283078215438
Colossal,Future,Hip-Hop/Rap,53.0,55.09423925563187,91.0,23371216.0,-2.0942392556318694
Footprints,Sia,Pop,44.0,58.20709615490862,88.0,30874295.0,-14.20709615490862
My All,Mariah Carey,Pop,77.0,57.87987022262862,86.0,12343464.0,19.120129777371382
Off He Goes,Pearl Jam,Alternative,53.0,56.83216739511898,78.0,10120732.0,-3.8321673951189794
Sick in the Head,The Lumineers,Alternative,47.0,57.958571648831075,78.0,5983656.0,-10.958571648831075
"Houston, We Got a Problem",Luke Combs,Country,66.0,57.61020751942977,85.0,13692253.0,8.389792480570229
"What Was I Made For? (From The Motion Picture ""Barbie"")",Billie Eilish,Alternative,85.0,56.937342044125764,93.0,121975882.0,28.062657955874236
Clocks,Coldplay,Alternative,32.0,55.69988663689134,91.0,62142753.0,-23.699886636891343
Alleyways,The Neighbourhood,Alternative,60.0,60.04079466226528,86.0,22326971.0,-0.04079466226527728
Ghost In the Machine,B.o.B,Hip-Hop/Rap,44.0,44.87722791064271,77.0,2373440.0,-0.8772279106427092
Anthem of Our Dying Day,Story of the Year,Pop,59.0,35.963580237998876,57.0,580951.0,23.036419762001124
Time for Me to Fly,REO Speedwagon,Rock,61.0,44.57839259917107,66.0,2976625.0,16.421607400828933
Like a Rolling Stone,Bob Dylan,Rock,40.0,56.74448508518253,75.0,7495819.0,-16.744485085182532
Settle for Nothing,Rage Against the Machine,Hard Rock,47.0,59.19208360373364,72.0,7062276.0,-12.192083603733643
Burning Heart,Survivor,Soundtrack,48.0,46.4512301966501,70.0,1462941.0,1.5487698033498987
My Give a Damn's Busted,Jo Dee Messina,Country,49.0,48.31025456004374,58.0,860899.0,0.6897454399562619
Holdin' Her,Chris Janson,Country,43.0,28.4333461581599,58.0,450769.0,14.5666538418401
Everyday Struggle (2005 Remaster),The Notorious B.I.G.,Hip-Hop/Rap,59.0,57.01559586150211,80.0,13183130.0,1.9844041384978865
Final Masquerade,LINKIN PARK,Hard Rock,69.0,58.35164580116615,91.0,32860006.0,10.64835419883385
